SourceFile,FileName,GPSLatitude,GPSLongitude,GPSLatitudeRef,GPSLongitudeRef,DateTimeOriginal
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7695.HEIC,IMG_7695.HEIC,"64 deg 8' 45.06"" N","21 deg 55' 49.18"" W",North,West,2026:04:02 14:18:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7696.HEIC,IMG_7696.HEIC,"64 deg 8' 44.90"" N","21 deg 55' 49.34"" W",North,West,2026:04:02 14:19:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7697.HEIC,IMG_7697.HEIC,"64 deg 8' 45.06"" N","21 deg 55' 49.30"" W",North,West,2026:04:02 14:22:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7698.HEIC,IMG_7698.HEIC,"64 deg 8' 44.82"" N","21 deg 55' 49.07"" W",North,West,2026:04:02 14:23:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7700.HEIC,IMG_7700.HEIC,"64 deg 8' 44.93"" N","21 deg 55' 49.28"" W",North,West,2026:04:02 14:25:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7701.HEIC,IMG_7701.HEIC,"64 deg 8' 44.95"" N","21 deg 55' 49.20"" W",North,West,2026:04:02 14:36:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7702.HEIC,IMG_7702.HEIC,"64 deg 8' 44.95"" N","21 deg 55' 49.20"" W",North,West,2026:04:02 14:37:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7703.HEIC,IMG_7703.HEIC,"64 deg 8' 44.98"" N","21 deg 55' 49.20"" W",North,West,2026:04:02 14:37:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7705.HEIC,IMG_7705.HEIC,"64 deg 8' 44.98"" N","21 deg 55' 49.18"" W",North,West,2026:04:02 15:33:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7706.HEIC,IMG_7706.HEIC,"64 deg 8' 44.98"" N","21 deg 55' 49.18"" W",North,West,2026:04:02 15:33:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7707.HEIC,IMG_7707.HEIC,"64 deg 8' 44.98"" N","21 deg 55' 49.18"" W",North,West,2026:04:02 15:33:43
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7708.HEIC,IMG_7708.HEIC,"64 deg 8' 44.98"" N","21 deg 55' 49.18"" W",North,West,2026:04:02 16:01:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7709.HEIC,IMG_7709.HEIC,"64 deg 8' 44.13"" N","21 deg 55' 54.96"" W",North,West,2026:04:02 16:29:36
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7710.HEIC,IMG_7710.HEIC,"64 deg 8' 44.13"" N","21 deg 55' 54.92"" W",North,West,2026:04:02 16:29:39
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7713.HEIC,IMG_7713.HEIC,"64 deg 8' 29.13"" N","21 deg 56' 7.33"" W",North,West,2026:04:03 08:16:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7714.HEIC,IMG_7714.HEIC,"64 deg 8' 42.92"" N","21 deg 55' 57.15"" W",North,West,2026:04:03 08:22:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7715.HEIC,IMG_7715.HEIC,"64 deg 8' 43.94"" N","21 deg 55' 55.57"" W",North,West,2026:04:03 08:23:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7716.HEIC,IMG_7716.HEIC,"64 deg 8' 43.99"" N","21 deg 55' 55.62"" W",North,West,2026:04:03 08:23:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7717.HEIC,IMG_7717.HEIC,"64 deg 8' 44.13"" N","21 deg 55' 55.31"" W",North,West,2026:04:03 08:23:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7718.HEIC,IMG_7718.HEIC,"64 deg 8' 44.16"" N","21 deg 55' 55.29"" W",North,West,2026:04:03 08:23:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7719.HEIC,IMG_7719.HEIC,"64 deg 8' 44.24"" N","21 deg 55' 54.75"" W",North,West,2026:04:03 08:24:23
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7722.HEIC,IMG_7722.HEIC,"64 deg 8' 48.52"" N","21 deg 53' 57.49"" W",North,West,2026:04:03 12:43:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7723.HEIC,IMG_7723.HEIC,"64 deg 8' 51.08"" N","21 deg 53' 58.41"" W",North,West,2026:04:03 12:45:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7724.HEIC,IMG_7724.HEIC,"64 deg 8' 51.08"" N","21 deg 53' 58.41"" W",North,West,2026:04:03 12:45:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7725.HEIC,IMG_7725.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 58.47"" W",North,West,2026:04:03 12:45:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7726.HEIC,IMG_7726.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 58.60"" W",North,West,2026:04:03 12:45:12
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7727.HEIC,IMG_7727.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 58.56"" W",North,West,2026:04:03 12:45:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7728.HEIC,IMG_7728.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 57.73"" W",North,West,2026:04:03 12:45:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7729.HEIC,IMG_7729.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 57.73"" W",North,West,2026:04:03 12:45:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7730.HEIC,IMG_7730.HEIC,"64 deg 8' 51.05"" N","21 deg 53' 57.73"" W",North,West,2026:04:03 12:45:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7731.HEIC,IMG_7731.HEIC,"64 deg 8' 49.76"" N","21 deg 53' 57.79"" W",North,West,2026:04:03 12:46:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7732.HEIC,IMG_7732.HEIC,"64 deg 8' 49.76"" N","21 deg 53' 57.79"" W",North,West,2026:04:03 12:46:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7733.HEIC,IMG_7733.HEIC,"64 deg 8' 49.38"" N","21 deg 53' 57.73"" W",North,West,2026:04:03 12:47:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7735.HEIC,IMG_7735.HEIC,"64 deg 8' 44.76"" N","21 deg 54' 0.03"" W",North,West,2026:04:03 18:39:10
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7736.HEIC,IMG_7736.HEIC,"64 deg 8' 44.76"" N","21 deg 54' 0.03"" W",North,West,2026:04:03 18:39:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7737.HEIC,IMG_7737.HEIC,"64 deg 8' 44.62"" N","21 deg 54' 0.29"" W",North,West,2026:04:03 18:46:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7738.HEIC,IMG_7738.HEIC,"64 deg 8' 44.13"" N","21 deg 54' 0.60"" W",North,West,2026:04:03 18:46:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7739.HEIC,IMG_7739.HEIC,"64 deg 8' 45.67"" N","21 deg 53' 54.58"" W",North,West,2026:04:03 18:58:10
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7740.HEIC,IMG_7740.HEIC,"64 deg 8' 45.67"" N","21 deg 53' 54.58"" W",North,West,2026:04:03 18:58:11
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7741.HEIC,IMG_7741.HEIC,,,,,2026:04:03 19:03:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7742.HEIC,IMG_7742.HEIC,"64 deg 8' 56.16"" N","21 deg 53' 28.93"" W",North,West,2026:04:03 19:05:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7743.HEIC,IMG_7743.HEIC,"64 deg 8' 56.19"" N","21 deg 53' 28.86"" W",North,West,2026:04:03 19:05:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7748.HEIC,IMG_7748.HEIC,"64 deg 9' 5.77"" N","21 deg 53' 8.89"" W",North,West,2026:04:03 19:10:51
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7749.HEIC,IMG_7749.HEIC,"64 deg 9' 5.80"" N","21 deg 53' 8.79"" W",North,West,2026:04:03 19:10:51
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7750.HEIC,IMG_7750.HEIC,"64 deg 9' 5.86"" N","21 deg 53' 8.75"" W",North,West,2026:04:03 19:10:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7751.HEIC,IMG_7751.HEIC,"64 deg 9' 6.51"" N","21 deg 52' 53.70"" W",North,West,2026:04:03 19:13:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7752.HEIC,IMG_7752.HEIC,"64 deg 9' 6.57"" N","21 deg 52' 53.70"" W",North,West,2026:04:03 19:13:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7753.HEIC,IMG_7753.HEIC,"64 deg 9' 6.21"" N","21 deg 52' 53.02"" W",North,West,2026:04:03 19:13:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7754.HEIC,IMG_7754.HEIC,"64 deg 9' 1.21"" N","21 deg 52' 18.94"" W",North,West,2026:04:03 19:19:12
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7755.HEIC,IMG_7755.HEIC,"64 deg 9' 1.21"" N","21 deg 52' 18.93"" W",North,West,2026:04:03 19:19:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7756.HEIC,IMG_7756.HEIC,"64 deg 8' 35.31"" N","21 deg 54' 58.32"" W",North,West,2026:04:03 20:04:38
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7757.HEIC,IMG_7757.HEIC,"64 deg 8' 35.62"" N","21 deg 54' 58.36"" W",North,West,2026:04:03 20:21:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7771.HEIC,IMG_7771.HEIC,"64 deg 8' 10.79"" N","21 deg 55' 25.65"" W",North,West,2026:04:04 17:17:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7772.HEIC,IMG_7772.HEIC,"64 deg 8' 10.79"" N","21 deg 55' 25.56"" W",North,West,2026:04:04 17:17:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7773.HEIC,IMG_7773.HEIC,"64 deg 8' 10.79"" N","21 deg 55' 25.48"" W",North,West,2026:04:04 17:17:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7774.HEIC,IMG_7774.HEIC,"64 deg 8' 9.36"" N","21 deg 55' 25.71"" W",North,West,2026:04:04 17:18:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7775.HEIC,IMG_7775.HEIC,"64 deg 8' 5.21"" N","21 deg 55' 25.09"" W",North,West,2026:04:04 17:20:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7776.HEIC,IMG_7776.HEIC,"64 deg 7' 48.21"" N","21 deg 54' 59.37"" W",North,West,2026:04:04 17:35:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7777.HEIC,IMG_7777.HEIC,"64 deg 7' 48.21"" N","21 deg 54' 59.36"" W",North,West,2026:04:04 17:35:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7779.HEIC,IMG_7779.HEIC,"64 deg 7' 48.21"" N","21 deg 54' 59.38"" W",North,West,2026:04:04 17:35:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7780.HEIC,IMG_7780.HEIC,"64 deg 7' 46.48"" N","21 deg 55' 3.08"" W",North,West,2026:04:04 17:37:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7781.HEIC,IMG_7781.HEIC,"64 deg 7' 46.31"" N","21 deg 55' 2.86"" W",North,West,2026:04:04 17:37:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7782.HEIC,IMG_7782.HEIC,"64 deg 7' 46.48"" N","21 deg 55' 3.04"" W",North,West,2026:04:04 17:38:01
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7783.HEIC,IMG_7783.HEIC,"64 deg 7' 46.45"" N","21 deg 55' 3.08"" W",North,West,2026:04:04 17:38:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7784.HEIC,IMG_7784.HEIC,"64 deg 7' 46.45"" N","21 deg 55' 3.08"" W",North,West,2026:04:04 17:38:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7785.HEIC,IMG_7785.HEIC,"64 deg 7' 46.42"" N","21 deg 55' 3.12"" W",North,West,2026:04:04 17:38:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7786.HEIC,IMG_7786.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 4.85"" W",North,West,2026:04:04 17:39:22
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7787.HEIC,IMG_7787.HEIC,"64 deg 7' 44.20"" N","21 deg 55' 6.14"" W",North,West,2026:04:04 17:39:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7788.HEIC,IMG_7788.HEIC,"64 deg 7' 43.79"" N","21 deg 55' 6.53"" W",North,West,2026:04:04 17:40:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7789.HEIC,IMG_7789.HEIC,"64 deg 7' 43.49"" N","21 deg 55' 7.13"" W",North,West,2026:04:04 17:40:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7790.HEIC,IMG_7790.HEIC,"64 deg 7' 43.49"" N","21 deg 55' 7.13"" W",North,West,2026:04:04 17:40:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7791.HEIC,IMG_7791.HEIC,"64 deg 7' 43.49"" N","21 deg 55' 7.13"" W",North,West,2026:04:04 17:40:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7792.HEIC,IMG_7792.HEIC,"64 deg 7' 43.43"" N","21 deg 55' 6.99"" W",North,West,2026:04:04 17:40:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7793.HEIC,IMG_7793.HEIC,"64 deg 7' 42.74"" N","21 deg 55' 6.79"" W",North,West,2026:04:04 17:41:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7794.HEIC,IMG_7794.HEIC,"64 deg 7' 42.77"" N","21 deg 55' 6.85"" W",North,West,2026:04:04 17:41:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7795.HEIC,IMG_7795.HEIC,"64 deg 7' 42.99"" N","21 deg 55' 6.47"" W",North,West,2026:04:04 17:41:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7800.HEIC,IMG_7800.HEIC,"64 deg 7' 44.78"" N","21 deg 55' 6.67"" W",North,West,2026:04:04 18:24:49
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7801.HEIC,IMG_7801.HEIC,"64 deg 7' 44.80"" N","21 deg 55' 6.84"" W",North,West,2026:04:04 18:25:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7802.HEIC,IMG_7802.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.76"" W",North,West,2026:04:04 18:30:37
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7803.HEIC,IMG_7803.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.74"" W",North,West,2026:04:04 18:31:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7804.HEIC,IMG_7804.HEIC,"64 deg 7' 44.69"" N","21 deg 55' 6.40"" W",North,West,2026:04:04 18:31:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7805.HEIC,IMG_7805.HEIC,"64 deg 7' 44.67"" N","21 deg 55' 7.32"" W",North,West,2026:04:04 18:32:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7806.HEIC,IMG_7806.HEIC,"64 deg 7' 44.67"" N","21 deg 55' 7.32"" W",North,West,2026:04:04 18:32:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7807.HEIC,IMG_7807.HEIC,"64 deg 7' 44.67"" N","21 deg 55' 7.32"" W",North,West,2026:04:04 18:32:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7808.HEIC,IMG_7808.HEIC,"64 deg 7' 44.67"" N","21 deg 55' 7.32"" W",North,West,2026:04:04 18:32:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7809.HEIC,IMG_7809.HEIC,"64 deg 7' 44.67"" N","21 deg 55' 7.47"" W",North,West,2026:04:04 18:32:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7810.HEIC,IMG_7810.HEIC,"64 deg 7' 44.69"" N","21 deg 55' 7.39"" W",North,West,2026:04:04 18:33:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7811.HEIC,IMG_7811.HEIC,"64 deg 7' 44.72"" N","21 deg 55' 7.29"" W",North,West,2026:04:04 18:33:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7812.HEIC,IMG_7812.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 7.28"" W",North,West,2026:04:04 18:33:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7813.HEIC,IMG_7813.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.73"" W",North,West,2026:04:04 18:34:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7814.HEIC,IMG_7814.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.31"" W",North,West,2026:04:04 18:39:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7815.HEIC,IMG_7815.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.22"" W",North,West,2026:04:04 18:41:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7816.HEIC,IMG_7816.HEIC,"64 deg 7' 44.75"" N","21 deg 55' 6.18"" W",North,West,2026:04:04 18:41:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7817.HEIC,IMG_7817.HEIC,"64 deg 7' 44.91"" N","21 deg 55' 6.62"" W",North,West,2026:04:04 18:42:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7818.HEIC,IMG_7818.HEIC,"64 deg 7' 44.94"" N","21 deg 55' 6.88"" W",North,West,2026:04:04 18:42:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7819.HEIC,IMG_7819.HEIC,"64 deg 7' 45.00"" N","21 deg 55' 7.06"" W",North,West,2026:04:04 18:52:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7820.HEIC,IMG_7820.HEIC,"64 deg 7' 45.00"" N","21 deg 55' 7.06"" W",North,West,2026:04:04 18:52:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7821.HEIC,IMG_7821.HEIC,"64 deg 7' 44.91"" N","21 deg 55' 7.04"" W",North,West,2026:04:04 18:52:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7822.HEIC,IMG_7822.HEIC,"64 deg 7' 44.91"" N","21 deg 55' 7.23"" W",North,West,2026:04:04 18:52:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7823.HEIC,IMG_7823.HEIC,"64 deg 7' 44.91"" N","21 deg 55' 7.23"" W",North,West,2026:04:04 18:52:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7824.HEIC,IMG_7824.HEIC,"64 deg 7' 45.02"" N","21 deg 55' 6.95"" W",North,West,2026:04:04 18:53:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7825.HEIC,IMG_7825.HEIC,"64 deg 7' 45.74"" N","21 deg 55' 7.39"" W",North,West,2026:04:04 18:53:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7826.HEIC,IMG_7826.HEIC,"64 deg 7' 44.97"" N","21 deg 55' 6.93"" W",North,West,2026:04:04 18:54:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7827.HEIC,IMG_7827.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.85"" W",North,West,2026:04:04 18:54:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7828.HEIC,IMG_7828.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.86"" W",North,West,2026:04:04 18:55:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7829.HEIC,IMG_7829.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.86"" W",North,West,2026:04:04 18:55:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7830.HEIC,IMG_7830.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.86"" W",North,West,2026:04:04 18:56:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7831.HEIC,IMG_7831.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.87"" W",North,West,2026:04:04 19:06:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7832.HEIC,IMG_7832.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.87"" W",North,West,2026:04:04 19:06:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7833.HEIC,IMG_7833.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.87"" W",North,West,2026:04:04 19:07:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7834.HEIC,IMG_7834.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.88"" W",North,West,2026:04:04 19:10:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7836.HEIC,IMG_7836.HEIC,"64 deg 7' 45.55"" N","21 deg 55' 7.28"" W",North,West,2026:04:04 19:32:01
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7837.HEIC,IMG_7837.HEIC,"64 deg 7' 45.68"" N","21 deg 55' 7.35"" W",North,West,2026:04:04 19:32:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7838.HEIC,IMG_7838.HEIC,"64 deg 7' 45.68"" N","21 deg 55' 7.35"" W",North,West,2026:04:04 19:32:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7839.HEIC,IMG_7839.HEIC,"64 deg 7' 45.68"" N","21 deg 55' 7.43"" W",North,West,2026:04:04 19:32:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7840.HEIC,IMG_7840.HEIC,"64 deg 7' 45.66"" N","21 deg 55' 7.43"" W",North,West,2026:04:04 19:32:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7841.HEIC,IMG_7841.HEIC,"64 deg 7' 44.83"" N","21 deg 55' 6.88"" W",North,West,2026:04:04 19:37:22
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7842.HEIC,IMG_7842.HEIC,"64 deg 7' 45.08"" N","21 deg 55' 4.82"" W",North,West,2026:04:04 21:08:37
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7843.HEIC,IMG_7843.HEIC,"64 deg 7' 45.08"" N","21 deg 55' 4.68"" W",North,West,2026:04:04 21:08:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7844.HEIC,IMG_7844.HEIC,"64 deg 7' 45.05"" N","21 deg 55' 4.58"" W",North,West,2026:04:04 21:08:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7845.HEIC,IMG_7845.HEIC,"64 deg 7' 45.05"" N","21 deg 55' 4.53"" W",North,West,2026:04:04 21:08:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7846.HEIC,IMG_7846.HEIC,"64 deg 7' 45.05"" N","21 deg 55' 4.47"" W",North,West,2026:04:04 21:08:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7847.HEIC,IMG_7847.HEIC,"64 deg 7' 44.61"" N","21 deg 54' 59.88"" W",North,West,2026:04:04 21:11:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7848.HEIC,IMG_7848.HEIC,"64 deg 7' 44.61"" N","21 deg 54' 59.85"" W",North,West,2026:04:04 21:11:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7849.HEIC,IMG_7849.HEIC,"64 deg 7' 44.80"" N","21 deg 55' 2.19"" W",North,West,2026:04:04 21:12:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7850.HEIC,IMG_7850.HEIC,"64 deg 7' 44.80"" N","21 deg 55' 2.21"" W",North,West,2026:04:04 21:12:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7852.HEIC,IMG_7852.HEIC,"64 deg 7' 45.77"" N","21 deg 55' 4.09"" W",North,West,2026:04:04 21:12:50
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7853.HEIC,IMG_7853.HEIC,"64 deg 7' 45.79"" N","21 deg 55' 3.99"" W",North,West,2026:04:04 21:12:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7854.HEIC,IMG_7854.HEIC,"64 deg 7' 45.82"" N","21 deg 55' 3.94"" W",North,West,2026:04:04 21:12:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7855.HEIC,IMG_7855.HEIC,"64 deg 7' 46.01"" N","21 deg 55' 6.18"" W",North,West,2026:04:04 21:13:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7856.HEIC,IMG_7856.HEIC,"64 deg 7' 46.01"" N","21 deg 55' 6.14"" W",North,West,2026:04:04 21:13:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7857.HEIC,IMG_7857.HEIC,"64 deg 7' 47.74"" N","21 deg 55' 7.94"" W",North,West,2026:04:04 21:15:39
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7858.HEIC,IMG_7858.HEIC,"64 deg 7' 50.98"" N","21 deg 55' 11.25"" W",North,West,2026:04:04 21:18:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7859.HEIC,IMG_7859.HEIC,"64 deg 7' 50.98"" N","21 deg 55' 11.25"" W",North,West,2026:04:04 21:18:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7860.HEIC,IMG_7860.HEIC,"64 deg 7' 50.98"" N","21 deg 55' 11.19"" W",North,West,2026:04:04 21:18:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7861.HEIC,IMG_7861.HEIC,"64 deg 7' 51.01"" N","21 deg 55' 11.17"" W",North,West,2026:04:04 21:18:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7862.HEIC,IMG_7862.HEIC,"64 deg 7' 50.98"" N","21 deg 55' 11.12"" W",North,West,2026:04:04 21:18:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7863.HEIC,IMG_7863.HEIC,"64 deg 7' 51.42"" N","21 deg 55' 11.30"" W",North,West,2026:04:04 21:18:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7875.HEIC,IMG_7875.HEIC,"64 deg 8' 23.61"" N","21 deg 56' 7.92"" W",North,West,2026:04:05 11:23:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7888.HEIC,IMG_7888.HEIC,"64 deg 8' 28.34"" N","21 deg 56' 34.53"" W",North,West,2026:04:05 13:37:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7889.HEIC,IMG_7889.HEIC,"64 deg 8' 28.34"" N","21 deg 56' 34.53"" W",North,West,2026:04:05 13:37:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7890.HEIC,IMG_7890.HEIC,"64 deg 8' 28.34"" N","21 deg 56' 34.49"" W",North,West,2026:04:05 13:38:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7891.HEIC,IMG_7891.HEIC,"64 deg 8' 29.49"" N","21 deg 56' 36.65"" W",North,West,2026:04:05 13:38:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_7892.HEIC,IMG_7892.HEIC,"64 deg 8' 29.49"" N","21 deg 56' 36.65"" W",North,West,2026:04:05 13:38:59
